reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,130.38,6,Extinction,0.2313
true,118.91,6,Extinction,0.2313
true,299.05,11,Extinction,0.4652
true,299.68,11,Extinction,0.4652
true,40.58,2,Extinction,0.1322
true,196.40,6,Extinction,0.2313
true,92.18,4,Extinction,0.1749
true,159.61,6,Extinction,0.2313
true,378.46,13,Extinction,0.6153
true,411.26,12,Extinction,0.5350
true,249.96,10,Extinction,0.4046
true,466.44,15,Extinction,0.8137
true,123.42,4,Extinction,0.1749
true,180.45,7,Extinction,0.2660
true,164.20,6,Extinction,0.2313
true,419.25,14,Extinction,0.7076
true,377.91,12,Extinction,0.5350
true,19.54,2,Extinction,0.1322
true,390.44,13,Extinction,0.6153
true,351.98,11,Extinction,0.4652
true,34.42,2,Extinction,0.1322
true,358.08,11,Extinction,0.4652
true,62.33,4,Extinction,0.1749
true,280.25,11,Extinction,0.4652
true,40.88,2,Extinction,0.1322
true,237.98,10,Extinction,0.4046
true,235.41,10,Extinction,0.4046
true,488.39,18,Extinction,0.9900
true,299.10,11,Extinction,0.4652
true,338.57,12,Extinction,0.5350
true,163.51,7,Extinction,0.2660
true,278.75,9,Extinction,0.3518
true,229.69,10,Extinction,0.4046
true,38.79,2,Extinction,0.1322
true,228.67,9,Extinction,0.3518
true,137.38,6,Extinction,0.2313
true,424.89,15,Extinction,0.8137
true,289.55,12,Extinction,0.5350
true,422.34,16,Extinction,0.9358
true,319.25,12,Extinction,0.5350
true,359.90,12,Extinction,0.5350
true,158.39,6,Extinction,0.2313
true,86.93,3,Extinction,0.1521
true,434.19,16,Extinction,0.9358
true,521.90,17,Extinction,0.9900
true,296.31,11,Extinction,0.4652
true,147.28,7,Extinction,0.2660
true,303.46,11,Extinction,0.4652
true,306.65,11,Extinction,0.4652
true,200.20,8,Extinction,0.3059
true,403.05,16,Extinction,0.9358
true,208.22,9,Extinction,0.3518
true,253.71,8,Extinction,0.3059
true,341.02,13,Extinction,0.6153
true,246.33,10,Extinction,0.4046
true,50.45,2,Extinction,0.1322
true,28.41,2,Extinction,0.1322
true,466.10,17,Extinction,0.9900
true,329.88,12,Extinction,0.5350
true,494.39,18,Extinction,0.9900
true,284.48,10,Extinction,0.4046
true,244.25,9,Extinction,0.3518
true,209.02,9,Extinction,0.3518
true,287.36,10,Extinction,0.4046
true,257.33,10,Extinction,0.4046
true,372.31,14,Extinction,0.7076
true,246.89,9,Extinction,0.3518
true,522.05,18,Extinction,0.9900
true,485.89,16,Extinction,0.9358
true,229.04,9,Extinction,0.3518
true,125.80,6,Extinction,0.2313
true,108.55,5,Extinction,0.2011
true,376.48,12,Extinction,0.5350
true,374.78,13,Extinction,0.6153
true,13.84,2,Extinction,0.1322
true,25.21,2,Extinction,0.1322
true,497.64,16,Extinction,0.9358
true,160.27,7,Extinction,0.2660
true,314.49,12,Extinction,0.5350
true,235.22,9,Extinction,0.3518
true,262.01,8,Extinction,0.3059
true,29.80,2,Extinction,0.1322
true,337.00,11,Extinction,0.4652
true,384.53,12,Extinction,0.5350
true,63.25,4,Extinction,0.1749
true,154.21,6,Extinction,0.2313
true,400.45,14,Extinction,0.7076
true,260.36,9,Extinction,0.3518
true,343.02,14,Extinction,0.7076
true,168.24,8,Extinction,0.3059
true,364.85,12,Extinction,0.5350
true,469.57,17,Extinction,0.9900
true,70.59,4,Extinction,0.1749
true,35.69,2,Extinction,0.1322
true,527.48,17,Extinction,0.9900
true,98.53,4,Extinction,0.1749
true,73.72,3,Extinction,0.1521
true,77.33,4,Extinction,0.1749
true,195.05,8,Extinction,0.3059
true,256.68,10,Extinction,0.4046
true,154.89,7,Extinction,0.2660
true,436.09,16,Extinction,0.9358
true,81.16,4,Extinction,0.1749
true,305.56,13,Extinction,0.6153
true,79.55,4,Extinction,0.1749
true,239.38,8,Extinction,0.3059
true,368.77,13,Extinction,0.6153
true,67.99,3,Extinction,0.1521
true,453.19,16,Extinction,0.9358
true,96.46,4,Extinction,0.1749
true,105.04,5,Extinction,0.2011
true,102.95,4,Extinction,0.1749
true,155.83,8,Extinction,0.3059
true,36.96,2,Extinction,0.1322
true,364.74,12,Extinction,0.5350
true,284.63,12,Extinction,0.5350
true,87.41,4,Extinction,0.1749
true,68.50,3,Extinction,0.1521
true,277.75,9,Extinction,0.3518
true,398.84,14,Extinction,0.7076
true,627.78,20,Extinction,0.9900
true,346.73,12,Extinction,0.5350
true,146.97,6,Extinction,0.2313
true,226.99,9,Extinction,0.3518
true,365.18,13,Extinction,0.6153
true,260.81,9,Extinction,0.3518
true,548.58,18,Extinction,0.9900
true,200.46,8,Extinction,0.3059
true,221.98,8,Extinction,0.3059
true,357.00,14,Extinction,0.7076
true,397.12,14,Extinction,0.7076
true,23.88,2,Extinction,0.1322
true,415.97,15,Extinction,0.8137
true,446.07,16,Extinction,0.9358
true,101.98,4,Extinction,0.1749
