reached_extinction,time_to_extinction,num_cycles,final_state,final_p_ai
true,252.16,9,Extinction,0.9900
true,255.60,9,Extinction,0.9900
true,37.27,2,Extinction,0.2344
true,48.16,2,Extinction,0.2344
true,195.95,7,Extinction,0.7153
true,140.87,6,Extinction,0.5722
true,42.39,2,Extinction,0.2344
true,135.65,6,Extinction,0.5722
true,123.40,6,Extinction,0.5722
true,254.37,10,Extinction,0.9900
true,224.38,9,Extinction,0.9900
true,205.93,6,Extinction,0.5722
true,191.27,8,Extinction,0.8941
true,186.91,8,Extinction,0.8941
true,76.27,4,Extinction,0.3662
true,143.54,6,Extinction,0.5722
true,30.59,2,Extinction,0.2344
true,175.47,6,Extinction,0.5722
true,30.70,2,Extinction,0.2344
true,69.78,3,Extinction,0.2930
true,180.57,7,Extinction,0.7153
true,97.21,6,Extinction,0.5722
true,137.42,7,Extinction,0.7153
true,217.88,8,Extinction,0.8941
true,26.82,2,Extinction,0.2344
true,88.40,4,Extinction,0.3662
true,84.05,4,Extinction,0.3662
true,108.09,5,Extinction,0.4578
true,281.16,10,Extinction,0.9900
true,164.37,6,Extinction,0.5722
true,210.40,9,Extinction,0.9900
true,75.05,4,Extinction,0.3662
true,277.51,9,Extinction,0.9900
true,42.41,2,Extinction,0.2344
true,286.23,11,Extinction,0.9900
true,340.96,11,Extinction,0.9900
true,26.94,2,Extinction,0.2344
true,257.80,8,Extinction,0.8941
true,53.45,4,Extinction,0.3662
true,156.24,6,Extinction,0.5722
true,26.48,2,Extinction,0.2344
true,105.63,4,Extinction,0.3662
true,123.07,6,Extinction,0.5722
true,187.60,8,Extinction,0.8941
true,207.82,7,Extinction,0.7153
true,240.41,9,Extinction,0.9900
true,182.41,6,Extinction,0.5722
true,120.55,4,Extinction,0.3662
true,275.06,9,Extinction,0.9900
true,155.24,6,Extinction,0.5722
true,162.21,8,Extinction,0.8941
true,127.45,5,Extinction,0.4578
true,169.87,7,Extinction,0.7153
true,318.17,11,Extinction,0.9900
true,200.76,8,Extinction,0.8941
true,224.71,7,Extinction,0.7153
true,149.82,6,Extinction,0.5722
true,172.36,7,Extinction,0.7153
true,120.99,5,Extinction,0.4578
true,75.44,4,Extinction,0.3662
true,104.35,4,Extinction,0.3662
true,252.15,10,Extinction,0.9900
true,68.81,4,Extinction,0.3662
true,218.26,8,Extinction,0.8941
true,47.63,2,Extinction,0.2344
true,155.31,7,Extinction,0.7153
true,166.41,7,Extinction,0.7153
true,265.31,10,Extinction,0.9900
true,50.91,3,Extinction,0.2930
true,254.09,11,Extinction,0.9900
true,198.71,8,Extinction,0.8941
true,234.55,7,Extinction,0.7153
true,136.91,6,Extinction,0.5722
